trip_id,line_id,line_nr
4963772,78276,623
4963758,78276,623
4963762,78276,623
4963767,78276,623
4963766,78276,623
4963794,78276,623
4963811,78276,623
4963798,78276,623
4963814,78276,623
4963714,78276,623
4963721,78276,623
4963724,78276,623
4963726,78276,623
4963728,78276,623
4963734,78276,623
4963735,78276,623
4963751,78276,623
4963752,78276,623
4963784,78276,623
4963744,78276,623
4963785,78276,623
4963789,78276,623
4963790,78276,623
4963799,78276,623
4963801,78276,623
4963806,78276,623
4963819,78276,623
4963783,78276,623
4963688,78276,623
4963707,78276,623
4963732,78276,623
4963739,78276,623
4963817,78276,623
4963822,78276,623
4963718,78276,623
4963825,78276,623
4963830,78276,623
4963837,78276,623
4963846,78276,623
4963849,78276,623
4963813,78276,623
4963737,78276,623
4963725,78276,623
4963743,78276,623
4963757,78276,623
4963740,78276,623
4963754,78276,623
4963782,78276,623
4963793,78276,623
4963797,78276,623
4963842,78276,623
4963823,78276,623
4963827,78276,623
4963832,78276,623
4963831,78276,623
4963839,78276,623
4963815,78276,623
4963816,78276,623
4963834,78276,623
4963844,78276,623
4963848,78276,623
4963733,78276,623
4963829,78276,623
4963838,78276,623
4963841,78276,623
4963742,78276,623
4963746,78276,623
4963775,78276,623
4963741,78276,623
4963764,78276,623
4963800,78276,623
4963788,78276,623
4963802,78276,623
4963809,78276,623
4963796,78276,623
4963804,78276,623
4963828,78276,623
4963781,78276,623
4963795,78276,623
4963810,78276,623
4963833,78276,623
4963836,78276,623
4963840,78276,623
4963843,78276,623
4963845,78276,623
4963835,78276,623
4963847,78276,623
4964036,78276,623
4964039,78276,623
4964041,78276,623
4964054,78276,623
4964056,78276,623
4964044,78276,623
4964031,78276,623
4964034,78276,623
4964040,78276,623
4964064,78276,623
4964066,78276,623
4964032,78276,623
4964033,78276,623
4964045,78276,623
4964046,78276,623
4964047,78276,623
4964108,78276,623
4964050,78276,623
4964055,78276,623
4964057,78276,623
4964073,78276,623
4964077,78276,623
4964079,78276,623
4964071,78276,623
4964099,78276,623
4964069,78276,623
4964051,78276,623
4964053,78276,623
4964062,78276,623
4964080,78276,623
4964084,78276,623
4964098,78276,623
4964100,78276,623
4964085,78276,623
4964091,78276,623
4964043,78276,623
4964067,78276,623
4964075,78276,623
4964087,78276,623
4964095,78276,623
4964105,78276,623
4964107,78276,623
4964117,78276,623
4964074,78276,623
4964097,78276,623
4964103,78276,623
4964121,78276,623
4964133,78276,623
4964147,78276,623
4964035,78276,623
4964038,78276,623
4964052,78276,623
4964068,78276,623
4964111,78276,623
4964089,78276,623
4964090,78276,623
4964102,78276,623
4964096,78276,623
4964112,78276,623
4964114,78276,623
4964070,78276,623
4964060,78276,623
4964110,78276,623
4964048,78276,623
4964078,78276,623
4964081,78276,623
4964082,78276,623
4964076,78276,623
4964101,78276,623
4964109,78276,623
4964136,78276,623
4964137,78276,623
4964143,78276,623
4964149,78276,623
4964106,78276,623
4964115,78276,623
4964134,78276,623
4964122,78276,623
4964128,78276,623
4964130,78276,623
4964158,78276,623
4964135,78276,623
4964178,78276,623
4964144,78276,623
4964173,78276,623
4964176,78276,623
4964159,78276,623
4964181,78276,623
4964184,78276,623
4964072,78276,623
4964120,78276,623
4964142,78276,623
4964155,78276,623
4964088,78276,623
4964086,78276,623
4964092,78276,623
4964179,78276,623
4964191,78276,623
4964083,78276,623
4964124,78276,623
4964126,78276,623
4964162,78276,623
4964177,78276,623
4964182,78276,623
4964170,78276,623
4964104,78276,623
4964127,78276,623
4964138,78276,623
4964153,78276,623
4964131,78276,623
4964168,78276,623
4964169,78276,623
4964132,78276,623
4964140,78276,623
4964152,78276,623
4964166,78276,623
4964163,78276,623
4964037,78276,623
4964175,78276,623
4964049,78276,623
4964059,78276,623
4964061,78276,623
4964063,78276,623
4964042,78276,623
4964058,78276,623
4964118,78276,623
4964119,78276,623
4964116,78276,623
4964113,78276,623
4964125,78276,623
4964065,78276,623
4964093,78276,623
4964094,78276,623
4964129,78276,623
4964141,78276,623
4964145,78276,623
4964148,78276,623
4964123,78276,623
4964151,78276,623
4964154,78276,623
4964160,78276,623
4964167,78276,623
4964174,78276,623
4964146,78276,623
4964139,78276,623
4964157,78276,623
4964171,78276,623
4964180,78276,623
4964150,78276,623
4964187,78276,623
4964190,78276,623
4964198,78276,623
4964202,78276,623
4964206,78276,623
4964183,78276,623
4964208,78276,623
4964212,78276,623
4964216,78276,623
4964221,78276,623
4964165,78276,623
4964186,78276,623
4964193,78276,623
4964217,78276,623
4964220,78276,623
4964234,78276,623
4964238,78276,623
4964239,78276,623
4964278,78276,623
4964164,78276,623
4964189,78276,623
4964196,78276,623
4964172,78276,623
4964194,78276,623
4964156,78276,623
4964201,78276,623
4964210,78276,623
4964227,78276,623
4964235,78276,623
4964241,78276,623
4964248,78276,623
4964199,78276,623
4964236,78276,623
4964254,78276,623
4964255,78276,623
4964286,78276,623
4964291,78276,623
4964262,78276,623
4964251,78276,623
4964285,78276,623
4964215,78276,623
4964218,78276,623
4964231,78276,623
4964271,78276,623
4964207,78276,623
4964237,78276,623
4964264,78276,623
4964228,78276,623
4964161,78276,623
4964185,78276,623
4964204,78276,623
4964226,78276,623
4964266,78276,623
4964224,78276,623
4964288,78276,623
4964282,78276,623
4964293,78276,623
4964260,78276,623
4964265,78276,623
4964277,78276,623
4964287,78276,623
4964200,78276,623
4964267,78276,623
4964203,78276,623
4964209,78276,623
4964192,78276,623
4964205,78276,623
4964247,78276,623
4964281,78276,623
4964280,78276,623
4964244,78276,623
4964283,78276,623
4964269,78276,623
4964250,78276,623
4964188,78276,623
4964195,78276,623
4964257,78276,623
4964268,78276,623
4964289,78276,623
4964272,78276,623
4964275,78276,623
4964249,78276,623
4964258,78276,623
4964274,78276,623
4964292,78276,623
4964214,78276,623
4964197,78276,623
4964294,78276,623
4964225,78276,623
4964229,78276,623
4964232,78276,623
4964242,78276,623
4964245,78276,623
4964252,78276,623
4964253,78276,623
4964270,78276,623
4964211,78276,623
4964230,78276,623
4964233,78276,623
4964261,78276,623
4964213,78276,623
4964276,78276,623
4964279,78276,623
4964273,78276,623
4964219,78276,623
4964222,78276,623
4964284,78276,623
4964256,78276,623
4964259,78276,623
4964246,78276,623
4964290,78276,623
4964223,78276,623
4964243,78276,623
4964263,78276,623
4964240,78276,623
5038649,78723,143
5038648,78723,143
5038906,78725,670
5038900,78725,670
5038904,78725,670
5038647,78723,143
5038654,78723,143
5038651,78723,143
5038903,78725,670
5038650,78723,143
5038907,78725,670
5046518,78779,112
5038914,78725,670
5038898,78725,670
5038908,78725,670
5038909,78725,670
5038910,78725,670
5038905,78725,670
5046521,78779,112
5038902,78725,670
5038913,78725,670
5046520,78779,112
5046526,78779,112
5038652,78723,143
5038899,78725,670
5038653,78723,143
5046517,78779,112
5046523,78779,112
5046525,78779,112
5046528,78779,112
5046519,78779,112
5046524,78779,112
5046531,78779,112
5046530,78779,112
5046532,78779,112
5038911,78725,670
5046527,78779,112
5038901,78725,670
5038912,78725,670
5038915,78725,670
5038916,78725,670
5038917,78725,670
5046529,78779,112
5046522,78779,112
5055639,78834,750
5055654,78834,750
5055681,78834,750
5055703,78834,750
5055713,78834,750
5055653,78834,750
5055661,78834,750
5055673,78834,750
5055679,78834,750
5055696,78834,750
5055697,78834,750
5055699,78834,750
5055702,78834,750
5055706,78834,750
5055638,78834,750
5055648,78834,750
5055644,78834,750
5055663,78834,750
5055670,78834,750
5055628,78834,750
5055664,78834,750
5055688,78834,750
5055649,78834,750
5055640,78834,750
5055700,78834,750
5055629,78834,750
5055637,78834,750
5055645,78834,750
5055633,78834,750
5055674,78834,750
5055641,78834,750
5055678,78834,750
5055634,78834,750
5055642,78834,750
5055715,78834,750
5055694,78834,750
5055704,78834,750
5055710,78834,750
5055643,78834,750
5055711,78834,750
5055671,78834,750
5055631,78834,750
5055662,78834,750
5055709,78834,750
5055659,78834,750
5055701,78834,750
5055693,78834,750
5055698,78834,750
5055708,78834,750
5055651,78834,750
5055655,78834,750
5055656,78834,750
5055665,78834,750
5055676,78834,750
5055669,78834,750
5055652,78834,750
5055657,78834,750
5055650,78834,750
5055668,78834,750
5055682,78834,750
5055667,78834,750
5055660,78834,750
5055680,78834,750
5055636,78834,750
5055646,78834,750
5055675,78834,750
5055672,78834,750
5055630,78834,750
5055684,78834,750
5055683,78834,750
5055635,78834,750
5055666,78834,750
5055690,78834,750
5055692,78834,750
5055705,78834,750
5055685,78834,750
5055632,78834,750
5055647,78834,750
5055677,78834,750
5055689,78834,750
5055691,78834,750
5055707,78834,750
5055686,78834,750
5055658,78834,750
5055695,78834,750
5055714,78834,750
5055687,78834,750
5055712,78834,750
5078462,78967,736
5078464,78967,736
5078467,78967,736
5078474,78967,736
5078459,78967,736
5078472,78967,736
5078465,78967,736
5078468,78967,736
5078461,78967,736
5078460,78967,736
5078469,78967,736
5078475,78967,736
5078477,78967,736
5078471,78967,736
5078470,78967,736
5078463,78967,736
5078466,78967,736
5078473,78967,736
5078476,78967,736
5080500,78985,252
5080497,78985,252
5080503,78985,252
5080512,78985,252
5080518,78985,252
5080504,78985,252
5080507,78985,252
5080514,78985,252
5080509,78985,252
5080498,78985,252
5080519,78985,252
5080496,78985,252
5078478,78967,736
5080495,78985,252
5080506,78985,252
5080517,78985,252
5080505,78985,252
5080501,78985,252
5078288,78964,174
5078312,78965,189
5080511,78985,252
5080516,78985,252
5078287,78964,174
5080515,78985,252
5078319,78965,189
5078309,78965,189
5080510,78985,252
5078296,78964,174
5078298,78964,174
5078316,78965,189
5078300,78964,174
5080502,78985,252
5078286,78964,174
5078290,78964,174
5078314,78965,189
5078318,78965,189
5078320,78965,189
5078336,78966,671
5078291,78964,174
5078294,78964,174
5078306,78964,174
5078308,78965,189
5078310,78965,189
5078321,78965,189
5080508,78985,252
5080513,78985,252
5078332,78966,671
5080499,78985,252
5078327,78965,189
5078313,78965,189
5078307,78965,189
5078311,78965,189
5078331,78966,671
5078315,78965,189
5078363,78966,671
5078289,78964,174
5078299,78964,174
5078301,78964,174
5078328,78965,189
5078341,78966,671
5078343,78966,671
5078302,78964,174
5078323,78965,189
5078324,78965,189
5078305,78964,174
5078346,78966,671
5078317,78965,189
5078355,78966,671
5078357,78966,671
5078295,78964,174
5078292,78964,174
5078344,78966,671
5078326,78965,189
5078337,78966,671
5078338,78966,671
5078293,78964,174
5078297,78964,174
5078366,78966,671
5078382,78966,671
5078303,78964,174
5078349,78966,671
5078360,78966,671
5078304,78964,174
5078322,78965,189
5078329,78965,189
5078334,78966,671
5078335,78966,671
5078361,78966,671
5078351,78966,671
5078354,78966,671
5078330,78965,189
5078353,78966,671
5078370,78966,671
5078358,78966,671
5078359,78966,671
5078371,78966,671
5078378,78966,671
5078340,78966,671
5078345,78966,671
5078348,78966,671
5078350,78966,671
5078352,78966,671
5078356,78966,671
5078339,78966,671
5078383,78966,671
5078372,78966,671
5078384,78966,671
5078385,78966,671
5078362,78966,671
5078381,78966,671
5078367,78966,671
5078368,78966,671
5078333,78966,671
5078365,78966,671
5078342,78966,671
5078325,78965,189
5078364,78966,671
5078374,78966,671
5078375,78966,671
5078388,78966,671
5078389,78966,671
5078369,78966,671
5078392,78966,671
5078379,78966,671
5078377,78966,671
5078390,78966,671
5078373,78966,671
5078386,78966,671
5078387,78966,671
5078380,78966,671
5092245,79037,35
5092246,79037,35
5078376,78966,671
5092252,79037,35
5078394,78966,671
5092256,79037,35
5092261,79037,35
5078393,78966,671
5092258,79037,35
5078347,78966,671
5092254,79037,35
5092257,79037,35
5092247,79037,35
5092250,79037,35
5092264,79037,35
5092248,79037,35
5092260,79037,35
5092263,79037,35
5092251,79037,35
5092249,79037,35
5078391,78966,671
5092253,79037,35
5092265,79037,35
5092259,79037,35
5092266,79037,35
5092272,79037,35
5092269,79037,35
5092275,79037,35
5092268,79037,35
5092276,79037,35
5092283,79037,35
5092273,79037,35
5092295,79037,35
5092267,79037,35
5092278,79037,35
5092281,79037,35
5092277,79037,35
5092288,79037,35
5092255,79037,35
5092293,79037,35
5092290,79037,35
5092296,79037,35
5092262,79037,35
5092302,79037,35
5092303,79037,35
5092271,79037,35
5092284,79037,35
5092279,79037,35
5092280,79037,35
5092292,79037,35
5092274,79037,35
5092298,79037,35
5092270,79037,35
5092282,79037,35
5092285,79037,35
5092294,79037,35
5092286,79037,35
5092287,79037,35
5092306,79037,35
5092311,79037,35
5092312,79037,35
5092316,79037,35
5092317,79037,35
5092289,79037,35
5092291,79037,35
5092300,79037,35
5092304,79037,35
5092297,79037,35
5092307,79037,35
5092309,79037,35
5092305,79037,35
5092299,79037,35
5092301,79037,35
5092308,79037,35
5092310,79037,35
5092318,79037,35
5092313,79037,35
5092314,79037,35
5092315,79037,35
5074831,78936,78
5074835,78936,78
5074836,78936,78
5074838,78936,78
5074841,78936,78
5074844,78936,78
5074846,78936,78
5074843,78936,78
5074833,78936,78
5074850,78936,78
5074852,78936,78
5074842,78936,78
5074837,78936,78
5074839,78936,78
5074832,78936,78
5074845,78936,78
5074847,78936,78
5074834,78936,78
5074840,78936,78
5074848,78936,78
5074851,78936,78
5074849,78936,78
5129763,79265,708
5129764,79265,708
5129771,79265,708
5129767,79265,708
5129765,79265,708
5129770,79265,708
5129772,79265,708
5129779,79265,708
5129768,79265,708
5129775,79265,708
5129776,79265,708
5129782,79265,708
5129780,79265,708
5129778,79265,708
5129773,79265,708
5129785,79265,708
5129784,79265,708
5129762,79265,708
5129774,79265,708
5129791,79265,708
5129781,79265,708
5129788,79265,708
5129766,79265,708
5129777,79265,708
5129792,79265,708
5129783,79265,708
5129790,79265,708
5129769,79265,708
5129786,79265,708
5129787,79265,708
5129789,79265,708
5129759,79265,708
5129758,79265,708
5129761,79265,708
5129760,79265,708
5171643,79515,60
5171645,79515,60
5171651,79515,60
5171653,79515,60
5171649,79515,60
5171647,79515,60
5171661,79515,60
5171662,79515,60
5171652,79515,60
5171657,79515,60
5171646,79515,60
5171659,79515,60
5171654,79515,60
5171644,79515,60
5171650,79515,60
5186186,79584,106
5186197,79584,106
5186199,79584,106
5186203,79584,106
5186207,79584,106
5171658,79515,60
5171660,79515,60
5186194,79584,106
5186188,79584,106
5171664,79515,60
5186201,79584,106
5186206,79584,106
5171655,79515,60
5171663,79515,60
5186202,79584,106
5186185,79584,106
5186187,79584,106
5186204,79584,106
5186189,79584,106
5186190,79584,106
5186191,79584,106
5186196,79584,106
5171656,79515,60
5186192,79584,106
5186208,79584,106
5186209,79584,106
5186210,79584,106
5186198,79584,106
5186215,79584,106
5186200,79584,106
5186211,79584,106
5186213,79584,106
5186214,79584,106
5186195,79584,106
5186193,79584,106
5186212,79584,106
5186205,79584,106
5186216,79584,106
5186219,79584,106
5186220,79584,106
5186221,79584,106
5186218,79584,106
5186233,79584,106
5186222,79584,106
5186225,79584,106
5186228,79584,106
5186229,79584,106
5186223,79584,106
5186224,79584,106
5186227,79584,106
5186230,79584,106
5186232,79584,106
5186231,79584,106
5171648,79515,60
5186217,79584,106
5186226,79584,106
5186234,79584,106
5186403,79586,150
5186404,79586,150
5186406,79586,150
5186410,79586,150
5186408,79586,150
5186409,79586,150
5186405,79586,150
5186418,79586,150
5186420,79586,150
5186428,79586,150
5186415,79586,150
5186413,79586,150
5186421,79586,150
5186426,79586,150
5186417,79586,150
5186422,79586,150
5186407,79586,150
5186412,79586,150
5186416,79586,150
5186425,79586,150
5186411,79586,150
5186423,79586,150
5186424,79586,150
5186431,79586,150
5186414,79586,150
5186429,79586,150
5186427,79586,150
5186465,79586,150
5186438,79586,150
5186419,79586,150
5186437,79586,150
5186456,79586,150
5186445,79586,150
5186454,79586,150
5186433,79586,150
5186440,79586,150
5186462,79586,150
5186457,79586,150
5186442,79586,150
5186443,79586,150
5186446,79586,150
5186436,79586,150
5186452,79586,150
5186455,79586,150
5186432,79586,150
5186458,79586,150
5186444,79586,150
5186441,79586,150
5186430,79586,150
5186450,79586,150
5186439,79586,150
5186447,79586,150
5186449,79586,150
5186434,79586,150
5186468,79586,150
5186448,79586,150
5186479,79586,150
5186453,79586,150
5186461,79586,150
5186466,79586,150
5186482,79586,150
5186459,79586,150
5186464,79586,150
5186435,79586,150
5186451,79586,150
5186471,79586,150
5186474,79586,150
5186484,79586,150
5186490,79586,150
5186472,79586,150
5186477,79586,150
5186476,79586,150
5186470,79586,150
5186478,79586,150
5186480,79586,150
5186488,79586,150
5186463,79586,150
5186469,79586,150
5186475,79586,150
5186497,79586,150
5186503,79586,150
5186486,79586,150
5186504,79586,150
5186485,79586,150
5186496,79586,150
5186499,79586,150
5186460,79586,150
5186467,79586,150
5186483,79586,150
5186487,79586,150
5186473,79586,150
5186489,79586,150
5186505,79586,150
5186500,79586,150
5186517,79586,150
5186491,79586,150
5186511,79586,150
5186513,79586,150
5186501,79586,150
5186481,79586,150
5186493,79586,150
5186492,79586,150
5186509,79586,150
5186507,79586,150
5186502,79586,150
5186494,79586,150
5186498,79586,150
5186512,79586,150
5186495,79586,150
5186518,79586,150
5186520,79586,150
5186510,79586,150
5186515,79586,150
5186522,79586,150
5186521,79586,150
5186524,79586,150
5186514,79586,150
5186508,79586,150
5186519,79586,150
5186506,79586,150
5186516,79586,150
5186523,79586,150
5208487,79703,Sz4
5208485,79703,Sz4
5208306,79698,Sz1
5208486,79703,Sz4
5208489,79703,Sz4
5208488,79703,Sz4
5208305,79698,Sz1
5208490,79703,Sz4
5212349,79736,515
5212343,79736,515
5212345,79736,515
5212342,79736,515
5212346,79736,515
5212344,79736,515
5212348,79736,515
5212350,79736,515
5212341,79736,515
5212340,79736,515
5212347,79736,515
5272324,80031,2A
5272334,80031,2A
5272323,80031,2A
5272326,80031,2A
5272332,80031,2A
5272333,80031,2A
5272335,80031,2A
5272327,80031,2A
5272337,80031,2A
5272329,80031,2A
5272325,80031,2A
5272330,80031,2A
5272346,80031,2A
5272339,80031,2A
5272340,80031,2A
5272343,80031,2A
5272341,80031,2A
5272342,80031,2A
5272331,80031,2A
5272344,80031,2A
5272328,80031,2A
5272348,80031,2A
5272356,80031,2A
5272349,80031,2A
5272336,80031,2A
5272338,80031,2A
5272350,80031,2A
5272355,80031,2A
5272354,80031,2A
5278084,80060,712
5272353,80031,2A
5272352,80031,2A
5272351,80031,2A
5278079,80060,712
5278074,80060,712
5272345,80031,2A
5278081,80060,712
5278085,80060,712
5278076,80060,712
5278087,80060,712
5278093,80060,712
5278088,80060,712
5278086,80060,712
5278092,80060,712
5278091,80060,712
5278090,80060,712
5278080,80060,712
5278095,80060,712
5278103,80060,712
5272347,80031,2A
5278078,80060,712
5278102,80060,712
5278141,80061,225
5272357,80031,2A
5278106,80060,712
5278107,80060,712
5278075,80060,712
5278164,80061,225
5278173,80061,225
5278099,80060,712
5278096,80060,712
5278097,80060,712
5278146,80061,225
5278142,80061,225
5278156,80061,225
5278165,80061,225
5278101,80060,712
5278108,80060,712
5278143,80061,225
5278104,80060,712
5278166,80061,225
5278169,80061,225
5278174,80061,225
5278151,80061,225
5278168,80061,225
5278191,80061,225
5278185,80061,225
5278163,80061,225
5278094,80060,712
5278100,80060,712
5278154,80061,225
5278179,80061,225
5278176,80061,225
5278195,80061,225
5278109,80060,712
5278183,80061,225
5278189,80061,225
5278196,80061,225
5278198,80061,225
5278184,80061,225
5278098,80060,712
5278105,80060,712
5278083,80060,712
5278082,80060,712
5278152,80061,225
5278150,80061,225
5278161,80061,225
5278182,80061,225
5278187,80061,225
5278089,80060,712
5278077,80060,712
5278140,80061,225
5278145,80061,225
5278158,80061,225
5278170,80061,225
5278186,80061,225
5278200,80061,225
5278181,80061,225
5278190,80061,225
5278175,80061,225
5278144,80061,225
5278157,80061,225
5278160,80061,225
5278162,80061,225
5278172,80061,225
5278149,80061,225
5278192,80061,225
5278201,80061,225
5278155,80061,225
5278180,80061,225
5278197,80061,225
5278178,80061,225
5278148,80061,225
5278199,80061,225
5278206,80061,225
5278167,80061,225
5278159,80061,225
5278147,80061,225
5278204,80061,225
5278171,80061,225
5278193,80061,225
5278205,80061,225
5278194,80061,225
5278202,80061,225
5278177,80061,225
5278203,80061,225
5278153,80061,225
5278188,80061,225
5295496,80173,17
5295495,80173,17
5295492,80173,17
5295499,80173,17
5295490,80173,17
5295493,80173,17
5295497,80173,17
5295494,80173,17
5295498,80173,17
5295501,80173,17
5295510,80173,17
5295513,80173,17
5295520,80173,17
5295505,80173,17
5295500,80173,17
5295522,80173,17
5295527,80173,17
5295506,80173,17
5295502,80173,17
5295509,80173,17
5295516,80173,17
5295521,80173,17
5295529,80173,17
5295491,80173,17
5295530,80173,17
5295511,80173,17
5295517,80173,17
5295507,80173,17
5295508,80173,17
5295532,80173,17
5295526,80173,17
5295538,80173,17
5295503,80173,17
5295514,80173,17
5295531,80173,17
5295537,80173,17
5295539,80173,17
5295542,80173,17
5295545,80173,17
5295504,80173,17
5295547,80173,17
5295512,80173,17
5295515,80173,17
5295518,80173,17
5295523,80173,17
5295533,80173,17
5295528,80173,17
5295519,80173,17
5295536,80173,17
5295534,80173,17
5295541,80173,17
5295524,80173,17
5295525,80173,17
5295540,80173,17
5295543,80173,17
5295546,80173,17
5295548,80173,17
5295551,80173,17
5295552,80173,17
5295553,80173,17
5295535,80173,17
5295554,80173,17
5295544,80173,17
5295549,80173,17
5295550,80173,17
